response,propensity_score,result_financeiro,result_acumulado
0,0.5727469,-399,32303257
0,0.5727317,-399,32302858
0,0.57271415,-399,32302459
0,0.57271314,-399,32302060
0,0.5727099,-399,32301661
1,0.57268083,5864,32307525
1,0.57265085,5864,32313389
0,0.5726295,-399,32312990
0,0.5726295,-399,32312591
1,0.5726295,5864,32318455
0,0.5726295,-399,32318056
0,0.5726286,-399,32317657
0,0.57262313,-399,32317258
0,0.5725548,-399,32316859
0,0.57253855,-399,32316460
0,0.57248884,-399,32316061
0,0.57237655,-399,32315662
0,0.57236624,-399,32315263
0,0.57230854,-399,32314864
0,0.57221156,-399,32314465
1,0.57214755,5864,32320329
0,0.5721391,-399,32319930
0,0.5721377,-399,32319531
0,0.57210493,-399,32319132
0,0.57206625,-399,32318733
0,0.57206196,-399,32318334
0,0.57200885,-399,32317935
1,0.57200885,5864,32323799
0,0.57200885,-399,32323400
1,0.57198113,5864,32329264
0,0.5718883,-399,32328865
0,0.57180786,-399,32328466
0,0.5717814,-399,32328067
0,0.5717629,-399,32327668
0,0.5717518,-399,32327269
1,0.57174444,5864,32333133
0,0.5716889,-399,32332734
0,0.5716889,-399,32332335
1,0.57167405,5864,32338199
1,0.5716377,5864,32344063
0,0.57162577,-399,32343664
0,0.57159996,-399,32343265
0,0.57156914,-399,32342866
0,0.5715103,-399,32342467
0,0.5715093,-399,32342068
0,0.57143754,-399,32341669
0,0.57143754,-399,32341270
0,0.57128954,-399,32340871
0,0.57127744,-399,32340472
0,0.5712443,-399,32340073
1,0.5712412,5864,32345937
0,0.5712301,-399,32345538
1,0.57117707,5864,32351402
0,0.5711605,-399,32351003
0,0.5711076,-399,32350604
0,0.57109547,-399,32350205
0,0.57103467,-399,32349806
0,0.57097435,-399,32349407
0,0.57091326,-399,32349008
0,0.5708597,-399,32348609
0,0.5708486,-399,32348210
1,0.5707962,5864,32354074
0,0.57077247,-399,32353675
0,0.5707582,-399,32353276
0,0.570718,-399,32352877
0,0.5706701,-399,32352478
0,0.57066214,-399,32352079
0,0.5706544,-399,32351680
0,0.5705993,-399,32351281
0,0.5705965,-399,32350882
1,0.57057995,5864,32356746
1,0.5705322,5864,32362610
1,0.5705198,5864,32368474
0,0.57048875,-399,32368075
0,0.570468,-399,32367676
0,0.57043535,-399,32367277
0,0.57043266,-399,32366878
1,0.57042956,5864,32372742
0,0.57039666,-399,32372343
0,0.5703946,-399,32371944
0,0.5703912,-399,32371545
0,0.5703792,-399,32371146
0,0.5703244,-399,32370747
1,0.5702904,5864,32376611
1,0.57026756,5864,32382475
0,0.5701668,-399,32382076
0,0.57007694,-399,32381677
1,0.5700496,5864,32387541
0,0.57003903,-399,32387142
0,0.5700366,-399,32386743
0,0.5699597,-399,32386344
0,0.5698889,-399,32385945
0,0.56987077,-399,32385546
1,0.569827,5864,32391410
0,0.5698241,-399,32391011
0,0.5697425,-399,32390612
0,0.5697011,-399,32390213
0,0.569681,-399,32389814
0,0.5696665,-399,32389415
0,0.5696657,-399,32389016
1,0.56965405,5864,32394880
0,0.569649,-399,32394481
0,0.56964624,-399,32394082
0,0.56957585,-399,32393683
0,0.5695273,-399,32393284
0,0.5694972,-399,32392885
0,0.5694568,-399,32392486
1,0.5693768,5864,32398350
0,0.5693625,-399,32397951
1,0.5693445,5864,32403815
0,0.56933683,-399,32403416
0,0.5692636,-399,32403017
0,0.56925136,-399,32402618
0,0.56922,-399,32402219
0,0.5692061,-399,32401820
0,0.5691683,-399,32401421
0,0.5691622,-399,32401022
1,0.5690836,5864,32406886
0,0.56907547,-399,32406487
0,0.56905967,-399,32406088
1,0.56901324,5864,32411952
0,0.5689432,-399,32411553
1,0.56888,5864,32417417
1,0.568852,5864,32423281
0,0.5687723,-399,32422882
0,0.5687368,-399,32422483
0,0.56867325,-399,32422084
0,0.5686625,-399,32421685
0,0.5686066,-399,32421286
0,0.568598,-399,32420887
1,0.568497,5864,32426751
0,0.56849605,-399,32426352
0,0.5684946,-399,32425953
1,0.568434,5864,32431817
1,0.5684032,5864,32437681
1,0.5683992,5864,32443545
0,0.56838787,-399,32443146
0,0.56838644,-399,32442747
0,0.5683372,-399,32442348
0,0.5683107,-399,32441949
0,0.5683068,-399,32441550
1,0.56827945,5864,32447414
0,0.56823194,-399,32447015
0,0.56822985,-399,32446616
0,0.56813747,-399,32446217
0,0.56813604,-399,32445818
1,0.568123,5864,32451682
0,0.56806177,-399,32451283
0,0.5680215,-399,32450884
1,0.56798476,5864,32456748
1,0.56796414,5864,32462612
0,0.56793207,-399,32462213
0,0.56788045,-399,32461814
0,0.56782,-399,32461415
0,0.56779087,-399,32461016
0,0.5676577,-399,32460617
0,0.5676499,-399,32460218
1,0.5676459,5864,32466082
1,0.5676014,5864,32471946
0,0.5675739,-399,32471547
0,0.5675399,-399,32471148
0,0.567528,-399,32470749
0,0.567528,-399,32470350
0,0.5675243,-399,32469951
0,0.5675139,-399,32469552
0,0.5674557,-399,32469153
0,0.5674454,-399,32468754
0,0.5673793,-399,32468355
0,0.5673714,-399,32467956
0,0.5673151,-399,32467557
0,0.56730103,-399,32467158
1,0.56730103,5864,32473022
1,0.5672218,5864,32478886
1,0.56720024,5864,32484750
0,0.567197,-399,32484351
0,0.56719273,-399,32483952
0,0.56710523,-399,32483553
1,0.5669896,5864,32489417
0,0.5669809,-399,32489018
0,0.5669809,-399,32488619
0,0.56697667,-399,32488220
0,0.5669404,-399,32487821
0,0.5668996,-399,32487422
0,0.5668848,-399,32487023
1,0.56687415,5864,32492887
1,0.56687254,5864,32498751
0,0.5668367,-399,32498352
0,0.5668046,-399,32497953
0,0.5668031,-399,32497554
0,0.56664664,-399,32497155
0,0.5665956,-399,32496756
0,0.5665175,-399,32496357
0,0.56649727,-399,32495958
1,0.5664727,5864,32501822
0,0.5664392,-399,32501423
0,0.56633794,-399,32501024
0,0.5663309,-399,32500625
0,0.5663249,-399,32500226
0,0.5663222,-399,32499827
0,0.56628793,-399,32499428
0,0.56625813,-399,32499029
0,0.56619626,-399,32498630
0,0.56618583,-399,32498231
0,0.56613755,-399,32497832
1,0.56604475,5864,32503696
0,0.5660404,-399,32503297
1,0.56600213,5864,32509161
1,0.56599754,5864,32515025
1,0.56597173,5864,32520889
0,0.56594825,-399,32520490
1,0.5659332,5864,32526354
0,0.565829,-399,32525955
0,0.56582576,-399,32525556
0,0.5657931,-399,32525157
0,0.5657605,-399,32524758
1,0.5656896,5864,32530622
0,0.5656797,-399,32530223
0,0.56545645,-399,32529824
0,0.5654091,-399,32529425
0,0.56537616,-399,32529026
0,0.56533223,-399,32528627
0,0.5653109,-399,32528228
0,0.56529224,-399,32527829
0,0.5652533,-399,32527430
0,0.56513566,-399,32527031
0,0.56508565,-399,32526632
0,0.5650832,-399,32526233
0,0.5650732,-399,32525834
0,0.56495357,-399,32525435
1,0.5649242,5864,32531299
0,0.5649125,-399,32530900
1,0.5648838,5864,32536764
0,0.56486225,-399,32536365
0,0.564859,-399,32535966
0,0.5648142,-399,32535567
1,0.5648142,5864,32541431
0,0.5648075,-399,32541032
0,0.5647977,-399,32540633
0,0.564755,-399,32540234
0,0.5647315,-399,32539835
0,0.56470776,-399,32539436
0,0.564662,-399,32539037
0,0.56464773,-399,32538638
0,0.56461895,-399,32538239
0,0.56460905,-399,32537840
0,0.56460184,-399,32537441
0,0.56456697,-399,32537042
0,0.5645597,-399,32536643
0,0.5645404,-399,32536244
0,0.56447095,-399,32535845
1,0.56447095,5864,32541709
1,0.56441176,5864,32547573
0,0.56439704,-399,32547174
0,0.5643937,-399,32546775
0,0.5643092,-399,32546376
0,0.564306,-399,32545977
0,0.56430584,-399,32545578
0,0.56430584,-399,32545179
0,0.5641894,-399,32544780
0,0.56418633,-399,32544381
0,0.56418496,-399,32543982
0,0.56411654,-399,32543583
1,0.5641046,5864,32549447
0,0.5640898,-399,32549048
0,0.56408674,-399,32548649
0,0.5640731,-399,32548250
0,0.5640401,-399,32547851
0,0.56403697,-399,32547452
0,0.56400627,-399,32547053
0,0.56400627,-399,32546654
0,0.56400627,-399,32546255
0,0.5639734,-399,32545856
0,0.5639381,-399,32545457
0,0.5639217,-399,32545058
0,0.5638318,-399,32544659
0,0.5638179,-399,32544260
0,0.56381077,-399,32543861
0,0.5637889,-399,32543462
0,0.56377786,-399,32543063
0,0.5637201,-399,32542664
0,0.5636786,-399,32542265
1,0.5636017,5864,32548129
1,0.56357783,5864,32553993
0,0.56354314,-399,32553594
0,0.56352973,-399,32553195
0,0.5635016,-399,32552796
0,0.5634925,-399,32552397
0,0.56342655,-399,32551998
0,0.5634224,-399,32551599
1,0.5633524,5864,32557463
0,0.5633291,-399,32557064
0,0.5633249,-399,32556665
0,0.56331915,-399,32556266
0,0.56331354,-399,32555867
1,0.56326044,5864,32561731
0,0.5632426,-399,32561332
0,0.5631543,-399,32560933
1,0.5630945,5864,32566797
0,0.56305736,-399,32566398
0,0.5629554,-399,32565999
0,0.56295323,-399,32565600
0,0.5629142,-399,32565201
0,0.56283647,-399,32564802
1,0.56281406,5864,32570666
1,0.56281185,5864,32576530
0,0.5627822,-399,32576131
0,0.56272256,-399,32575732
0,0.5627199,-399,32575333
0,0.5626825,-399,32574934
0,0.5626825,-399,32574535
1,0.5625342,5864,32580399
0,0.56251425,-399,32580000
0,0.56249,-399,32579601
0,0.56248575,-399,32579202
0,0.56248575,-399,32578803
0,0.5624679,-399,32578404
0,0.56242913,-399,32578005
0,0.56236356,-399,32577606
0,0.5623461,-399,32577207
0,0.5623319,-399,32576808
0,0.56232685,-399,32576409
0,0.56231457,-399,32576010
0,0.5622147,-399,32575611
0,0.56218165,-399,32575212
0,0.56215316,-399,32574813
0,0.5621426,-399,32574414
1,0.5621421,5864,32580278
0,0.5621153,-399,32579879
0,0.5620651,-399,32579480
0,0.5620184,-399,32579081
0,0.5620017,-399,32578682
0,0.56193966,-399,32578283
0,0.5619209,-399,32577884
0,0.5618492,-399,32577485
0,0.561781,-399,32577086
0,0.5617351,-399,32576687
1,0.5617232,5864,32582551
1,0.56170565,5864,32588415
0,0.5616576,-399,32588016
0,0.5615829,-399,32587617
0,0.5615768,-399,32587218
0,0.56156844,-399,32586819
0,0.56155676,-399,32586420
0,0.56151795,-399,32586021
0,0.5614924,-399,32585622
0,0.56142235,-399,32585223
0,0.5613691,-399,32584824
0,0.5613171,-399,32584425
0,0.5613149,-399,32584026
0,0.56122035,-399,32583627
0,0.5611755,-399,32583228
1,0.5611477,5864,32589092
0,0.5610849,-399,32588693
0,0.56102794,-399,32588294
0,0.56098324,-399,32587895
0,0.56097144,-399,32587496
0,0.56095904,-399,32587097
1,0.56095123,5864,32592961
0,0.5609504,-399,32592562
1,0.56094664,5864,32598426
0,0.5608934,-399,32598027
0,0.56088555,-399,32597628
0,0.5607675,-399,32597229
0,0.56067765,-399,32596830
0,0.5606419,-399,32596431
0,0.56063133,-399,32596032
1,0.56057966,5864,32601896
0,0.56053513,-399,32601497
0,0.5604596,-399,32601098
0,0.5604564,-399,32600699
1,0.56040096,5864,32606563
0,0.5603747,-399,32606164
0,0.56029457,-399,32605765
0,0.56027305,-399,32605366
0,0.56016946,-399,32604967
0,0.5601408,-399,32604568
0,0.56010324,-399,32604169
0,0.56010324,-399,32603770
0,0.56005126,-399,32603371
1,0.560005,5864,32609235
0,0.5599824,-399,32608836
1,0.5599501,5864,32614700
0,0.5598994,-399,32614301
0,0.559811,-399,32613902
0,0.55976105,-399,32613503
0,0.5597305,-399,32613104
0,0.5597072,-399,32612705
0,0.5596362,-399,32612306
0,0.5595641,-399,32611907
0,0.55955696,-399,32611508
0,0.55955666,-399,32611109
0,0.5595507,-399,32610710
0,0.5595074,-399,32610311
0,0.55949765,-399,32609912
0,0.5594908,-399,32609513
1,0.55941707,5864,32615377
0,0.55941707,-399,32614978
0,0.5593725,-399,32614579
0,0.5593146,-399,32614180
0,0.559313,-399,32613781
0,0.55927676,-399,32613382
0,0.5592658,-399,32612983
0,0.5592514,-399,32612584
0,0.559204,-399,32612185
0,0.5592038,-399,32611786
0,0.55920213,-399,32611387
0,0.559189,-399,32610988
0,0.55917597,-399,32610589
0,0.55917597,-399,32610190
0,0.55915594,-399,32609791
0,0.5591498,-399,32609392
0,0.5591444,-399,32608993
1,0.5591397,5864,32614857
0,0.5591309,-399,32614458
0,0.5591182,-399,32614059
0,0.55911607,-399,32613660
0,0.5590411,-399,32613261
0,0.55899096,-399,32612862
0,0.55893373,-399,32612463
0,0.55884874,-399,32612064
0,0.5587908,-399,32611665
0,0.5587615,-399,32611266
0,0.55870795,-399,32610867
1,0.5586917,5864,32616731
0,0.5586817,-399,32616332
0,0.5586701,-399,32615933
0,0.55862725,-399,32615534
1,0.558597,5864,32621398
0,0.558597,-399,32620999
0,0.558597,-399,32620600
0,0.55857915,-399,32620201
1,0.5585019,5864,32626065
0,0.5584939,-399,32625666
0,0.5584533,-399,32625267
0,0.55843383,-399,32624868
0,0.55843246,-399,32624469
0,0.5583941,-399,32624070
0,0.55834943,-399,32623671
0,0.55834174,-399,32623272
0,0.5583201,-399,32622873
0,0.55820173,-399,32622474
0,0.55818903,-399,32622075
0,0.5581705,-399,32621676
0,0.55816865,-399,32621277
0,0.55814517,-399,32620878
0,0.5581375,-399,32620479
0,0.55808645,-399,32620080
0,0.55808026,-399,32619681
0,0.55807674,-399,32619282
0,0.55803734,-399,32618883
0,0.5580313,-399,32618484
0,0.55792457,-399,32618085
1,0.55789316,5864,32623949
0,0.5577061,-399,32623550
0,0.5576884,-399,32623151
0,0.55764616,-399,32622752
1,0.5575901,5864,32628616
1,0.557583,5864,32634480
0,0.55757123,-399,32634081
0,0.55755234,-399,32633682
0,0.5574657,-399,32633283
0,0.5574631,-399,32632884
0,0.55742645,-399,32632485
0,0.5574015,-399,32632086
1,0.55738294,5864,32637950
0,0.55736905,-399,32637551
0,0.55736005,-399,32637152
0,0.5573491,-399,32636753
1,0.5573387,5864,32642617
0,0.5573216,-399,32642218
0,0.5572728,-399,32641819
0,0.5572728,-399,32641420
0,0.5572728,-399,32641021
0,0.55727226,-399,32640622
0,0.55726546,-399,32640223
0,0.5572106,-399,32639824
0,0.5571827,-399,32639425
0,0.5571699,-399,32639026
0,0.5570981,-399,32638627
0,0.55709314,-399,32638228
0,0.55706096,-399,32637829
0,0.55701923,-399,32637430
0,0.5569987,-399,32637031
1,0.55697083,5864,32642895
0,0.55694705,-399,32642496
0,0.5569034,-399,32642097
0,0.55689627,-399,32641698
0,0.5568602,-399,32641299
0,0.5568322,-399,32640900
0,0.55675066,-399,32640501
0,0.5567079,-399,32640102
1,0.5566675,5864,32645966
0,0.5566568,-399,32645567
0,0.5565062,-399,32645168
1,0.55650187,5864,32651032
0,0.5564039,-399,32650633
0,0.5564038,-399,32650234
0,0.55639195,-399,32649835
0,0.556378,-399,32649436
0,0.5563432,-399,32649037
0,0.5562228,-399,32648638
0,0.5562073,-399,32648239
0,0.5562073,-399,32647840
0,0.55619293,-399,32647441
1,0.55615765,5864,32653305
0,0.5561215,-399,32652906
0,0.55607355,-399,32652507
0,0.5560734,-399,32652108
0,0.5559735,-399,32651709
0,0.5559674,-399,32651310
0,0.5559531,-399,32650911
0,0.5559122,-399,32650512
0,0.55582815,-399,32650113
0,0.5558218,-399,32649714
0,0.5557864,-399,32649315
1,0.55578405,5864,32655179
0,0.55574316,-399,32654780
1,0.5557092,5864,32660644
0,0.5557075,-399,32660245
1,0.55570555,5864,32666109
0,0.555641,-399,32665710
1,0.5556261,5864,32671574
1,0.55548894,5864,32677438
0,0.55547273,-399,32677039
0,0.5554702,-399,32676640
0,0.55546963,-399,32676241
0,0.55545974,-399,32675842
0,0.5554035,-399,32675443
0,0.55537224,-399,32675044
0,0.55535483,-399,32674645
0,0.5553398,-399,32674246
1,0.55528724,5864,32680110
0,0.5552471,-399,32679711
1,0.5552347,5864,32685575
0,0.5551707,-399,32685176
0,0.55503994,-399,32684777
1,0.55501705,5864,32690641
0,0.55501705,-399,32690242
0,0.55500984,-399,32689843
0,0.55500984,-399,32689444
0,0.5549785,-399,32689045
0,0.55495465,-399,32688646
0,0.5549239,-399,32688247
0,0.55488896,-399,32687848
0,0.55486137,-399,32687449
0,0.5548498,-399,32687050
0,0.55469966,-399,32686651
0,0.554669,-399,32686252
0,0.5546401,-399,32685853
0,0.55461466,-399,32685454
0,0.554564,-399,32685055
0,0.554564,-399,32684656
0,0.55449295,-399,32684257
0,0.55445004,-399,32683858
0,0.55445004,-399,32683459
0,0.5544402,-399,32683060
0,0.554436,-399,32682661
0,0.554429,-399,32682262
0,0.55438703,-399,32681863
0,0.55424565,-399,32681464
0,0.55415404,-399,32681065
0,0.55414283,-399,32680666
0,0.554098,-399,32680267
1,0.5539924,5864,32686131
0,0.55398965,-399,32685732
1,0.55398846,5864,32691596
0,0.5539607,-399,32691197
1,0.5538735,5864,32697061
0,0.5537793,-399,32696662
0,0.55374306,-399,32696263
0,0.5536958,-399,32695864
0,0.5536898,-399,32695465
0,0.55365425,-399,32695066
0,0.5536206,-399,32694667
0,0.5535859,-399,32694268
0,0.55358154,-399,32693869
0,0.5535475,-399,32693470
0,0.55353194,-399,32693071
0,0.5535254,-399,32692672
0,0.55348355,-399,32692273
0,0.55338997,-399,32691874
0,0.5533614,-399,32691475
0,0.55329853,-399,32691076
0,0.55329573,-399,32690677
0,0.55329,-399,32690278
1,0.55309755,5864,32696142
0,0.55309755,-399,32695743
0,0.55309755,-399,32695344
0,0.553076,-399,32694945
0,0.55301505,-399,32694546
0,0.55301505,-399,32694147
0,0.55300033,-399,32693748
0,0.55299276,-399,32693349
0,0.5529513,-399,32692950
0,0.5529295,-399,32692551
0,0.55291796,-399,32692152
0,0.55286664,-399,32691753
0,0.55286115,-399,32691354
0,0.5528132,-399,32690955
0,0.5527862,-399,32690556
0,0.5527761,-399,32690157
0,0.55276763,-399,32689758
0,0.5527388,-399,32689359
0,0.55272055,-399,32688960
0,0.55269974,-399,32688561
0,0.5526526,-399,32688162
0,0.5526498,-399,32687763
0,0.55262023,-399,32687364
0,0.5525352,-399,32686965
0,0.5524887,-399,32686566
0,0.5524554,-399,32686167
0,0.55238366,-399,32685768
0,0.5523621,-399,32685369
0,0.552358,-399,32684970
0,0.552348,-399,32684571
0,0.5523389,-399,32684172
0,0.55229706,-399,32683773
0,0.552292,-399,32683374
0,0.55224943,-399,32682975
0,0.55213434,-399,32682576
0,0.552053,-399,32682177
0,0.5519596,-399,32681778
0,0.5518873,-399,32681379
0,0.5517574,-399,32680980
0,0.5516589,-399,32680581
0,0.5515632,-399,32680182
0,0.5515507,-399,32679783
0,0.55154467,-399,32679384
0,0.5515355,-399,32678985
0,0.551473,-399,32678586
0,0.55147123,-399,32678187
0,0.5511747,-399,32677788
1,0.5511747,5864,32683652
0,0.5511747,-399,32683253
0,0.55114913,-399,32682854
1,0.5510028,5864,32688718
1,0.5509982,5864,32694582
0,0.5509947,-399,32694183
0,0.5509641,-399,32693784
0,0.5509551,-399,32693385
1,0.55094355,5864,32699249
0,0.5509207,-399,32698850
0,0.55089694,-399,32698451
0,0.5508943,-399,32698052
0,0.5508894,-399,32697653
0,0.5508633,-399,32697254
0,0.5508243,-399,32696855
0,0.5507994,-399,32696456
0,0.5507279,-399,32696057
0,0.55070204,-399,32695658
1,0.5506214,5864,32701522
1,0.5506204,5864,32707386
0,0.5506025,-399,32706987
0,0.5505179,-399,32706588
0,0.5504424,-399,32706189
0,0.5504348,-399,32705790
0,0.55036825,-399,32705391
0,0.5503629,-399,32704992
0,0.5503544,-399,32704593
0,0.55034715,-399,32704194
0,0.550329,-399,32703795
0,0.55019534,-399,32703396
0,0.55017734,-399,32702997
0,0.5501763,-399,32702598
0,0.55012137,-399,32702199
0,0.5500936,-399,32701800
0,0.55006176,-399,32701401
0,0.5500316,-399,32701002
1,0.5499203,5864,32706866
1,0.5499054,5864,32712730
0,0.5498622,-399,32712331
0,0.5498515,-399,32711932
0,0.54980105,-399,32711533
0,0.54980105,-399,32711134
0,0.54974735,-399,32710735
0,0.5497397,-399,32710336
0,0.54971874,-399,32709937
1,0.5497028,5864,32715801
0,0.5496592,-399,32715402
0,0.5496,-399,32715003
0,0.5495895,-399,32714604
0,0.5495082,-399,32714205
0,0.5493943,-399,32713806
0,0.5493825,-399,32713407
0,0.54928476,-399,32713008
1,0.5492597,5864,32718872
0,0.5491893,-399,32718473
0,0.5491866,-399,32718074
0,0.5491264,-399,32717675
0,0.5490585,-399,32717276
0,0.5490312,-399,32716877
0,0.5489726,-399,32716478
0,0.5489667,-399,32716079
0,0.54894745,-399,32715680
0,0.5489266,-399,32715281
0,0.5488709,-399,32714882
0,0.5488613,-399,32714483
0,0.5488518,-399,32714084
1,0.54883444,5864,32719948
0,0.54882497,-399,32719549
1,0.5488082,5864,32725413
0,0.5487197,-399,32725014
1,0.5486706,5864,32730878
0,0.54865205,-399,32730479
0,0.5486471,-399,32730080
0,0.54864395,-399,32729681
0,0.548606,-399,32729282
0,0.54852456,-399,32728883
0,0.5485142,-399,32728484
0,0.54847294,-399,32728085
0,0.5484191,-399,32727686
0,0.5484191,-399,32727287
0,0.54839206,-399,32726888
0,0.54839015,-399,32726489
0,0.54837215,-399,32726090
0,0.54836553,-399,32725691
0,0.5483618,-399,32725292
0,0.5482283,-399,32724893
0,0.54814106,-399,32724494
0,0.54813445,-399,32724095
0,0.5480242,-399,32723696
0,0.54795504,-399,32723297
0,0.54785424,-399,32722898
0,0.5478333,-399,32722499
0,0.5478166,-399,32722100
0,0.5476667,-399,32721701
0,0.5476464,-399,32721302
1,0.5476464,5864,32727166
0,0.5476372,-399,32726767
1,0.5476043,5864,32732631
0,0.5475584,-399,32732232
0,0.5475389,-399,32731833
0,0.5475383,-399,32731434
0,0.54745334,-399,32731035
0,0.547443,-399,32730636
0,0.5474062,-399,32730237
0,0.547348,-399,32729838
0,0.547347,-399,32729439
0,0.5472876,-399,32729040
0,0.54721725,-399,32728641
0,0.547202,-399,32728242
0,0.547135,-399,32727843
1,0.54700935,5864,32733707
1,0.54694366,5864,32739571
0,0.5469408,-399,32739172
0,0.5467916,-399,32738773
1,0.5467861,5864,32744637
0,0.54677886,-399,32744238
0,0.54663473,-399,32743839
0,0.5466091,-399,32743440
0,0.54650855,-399,32743041
0,0.5464974,-399,32742642
1,0.546484,5864,32748506
0,0.54637414,-399,32748107
0,0.54636246,-399,32747708
1,0.54633147,5864,32753572
0,0.5462956,-399,32753173
0,0.5462891,-399,32752774
0,0.5462875,-399,32752375
0,0.5461902,-399,32751976
0,0.5460523,-399,32751577
0,0.5460073,-399,32751178
0,0.5459916,-399,32750779
0,0.54598254,-399,32750380
0,0.54598075,-399,32749981
0,0.54583716,-399,32749582
0,0.5457802,-399,32749183
0,0.54577714,-399,32748784
0,0.54576904,-399,32748385
0,0.5457671,-399,32747986
1,0.54576445,5864,32753850
0,0.54576445,-399,32753451
0,0.54576445,-399,32753052
